rel_path,abs_path,size_bytes,size_mb,modified,filename,parent
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-nav_info-yaw.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-nav_info-yaw.csv,111126,0.106,2026-01-29T01:54:07,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-nav_info-yaw.csv,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-rc-in.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-rc-in.csv,31057,0.03,2026-01-29T01:54:07,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-rc-in.csv,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-rc-out.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-rc-out.csv,20832,0.02,2026-01-29T01:54:07,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-rc-out.csv,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-setpoint_raw-local.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-setpoint_raw-local.csv,542062,0.517,2026-01-29T01:54:07,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-setpoint_raw-local.csv,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-setpoint_raw-target_global.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-setpoint_raw-target_global.csv,309970,0.296,2026-01-29T01:54:07,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-setpoint_raw-target_global.csv,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-state.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-state.csv,5056,0.005,2026-01-29T01:54:07,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-state.csv,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-time_reference.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-time_reference.csv,12132,0.012,2026-01-29T01:54:07,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-time_reference.csv,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-vfr_hud.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-vfr_hud.csv,22884,0.022,2026-01-29T01:54:07,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-vfr_hud.csv,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-wind_estimation.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure/carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-wind_estimation.csv,16037,0.015,2026-01-29T01:54:07,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-wind_estimation.csv,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-diagnostics.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-diagnostics.csv,70910,0.068,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-diagnostics.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavlink-from.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavlink-from.csv,1759208,1.678,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavlink-from.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-battery.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-battery.csv,148358,0.141,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-battery.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-compass_hdg.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-compass_hdg.csv,7353,0.007,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-compass_hdg.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-global.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-global.csv,45965,0.044,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-global.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-local.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-local.csv,145304,0.139,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-local.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-raw-fix.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-raw-fix.csv,55735,0.053,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-raw-fix.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-raw-gps_vel.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-raw-gps_vel.csv,31558,0.03,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-raw-gps_vel.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-rel_alt.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-rel_alt.csv,7421,0.007,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-rel_alt.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-atm_pressure.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-atm_pressure.csv,48834,0.047,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-atm_pressure.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-data.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-data.csv,63282,0.06,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-data.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-data_raw.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-data_raw.csv,188892,0.18,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-data_raw.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-mag.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-mag.csv,81414,0.078,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-mag.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-temperature.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-temperature.csv,43533,0.042,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-temperature.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-odom.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-odom.csv,159854,0.152,2026-01-29T01:54:07,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-odom.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-pose.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-pose.csv,42622,0.041,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-pose.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-velocity.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-velocity.csv,38805,0.037,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-velocity.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-airspeed.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-airspeed.csv,75261,0.072,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-airspeed.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-errors.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-errors.csv,125635,0.12,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-errors.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-pitch.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-pitch.csv,103075,0.098,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-pitch.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-roll.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-roll.csv,100686,0.096,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-roll.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-velocity.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-velocity.csv,138039,0.132,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-velocity.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-yaw.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-yaw.csv,91375,0.087,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-yaw.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-rc-in.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-rc-in.csv,26449,0.025,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-rc-in.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-rc-out.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-rc-out.csv,17736,0.017,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-rc-out.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-setpoint_raw-target_global.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-setpoint_raw-target_global.csv,202950,0.194,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-setpoint_raw-target_global.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-state.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-state.csv,4194,0.004,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-state.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-time_reference.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-time_reference.csv,10166,0.01,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-time_reference.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-vfr_hud.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-vfr_hud.csv,19465,0.019,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-vfr_hud.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-wind_estimation.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_1_no_failure/carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-wind_estimation.csv,13704,0.013,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-wind_estimation.csv,carbonZ_2018-10-05-14-34-20_1_no_failure
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-diagnostics.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-diagnostics.csv,168201,0.16,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-diagnostics.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-emergency_responder-traj_file.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-emergency_responder-traj_file.csv,63,0.0,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-emergency_responder-traj_file.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-failure_status-aileron.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-failure_status-aileron.csv,457,0.0,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-failure_status-aileron.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavctrl-path_dev.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavctrl-path_dev.csv,427335,0.408,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavctrl-path_dev.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavctrl-rpy.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavctrl-rpy.csv,539220,0.514,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavctrl-rpy.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavlink-from.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavlink-from.csv,4302234,4.103,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavlink-from.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-battery.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-battery.csv,357878,0.341,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-battery.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,17838,0.017,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-global.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-global.csv,108562,0.104,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-global.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-local.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-local.csv,347448,0.331,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-local.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-raw-fix.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-raw-fix.csv,131481,0.125,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-raw-fix.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj/carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,76323,0.073,2026-01-29T01:54:08,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj
